"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"1849","50.023476","192.168.48.130","192.168.48.133","TCP","48742","66","0x0010","21","65","0.000158000","48742  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=4266235163 TSecr=359847445"
"1850","50.025733","192.168.48.133","192.168.48.130","FTP","21","86","0x0018","48748","66","0.002257000","Response: 220 (vsFTPd 3.0.5)"
"1851","50.025959","192.168.48.130","192.168.48.133","TCP","48748","66","0x0010","21","66","0.000226000","48748  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=4266235166 TSecr=359847447"
"1852","50.028153","192.168.48.133","192.168.48.130","FTP","21","86","0x0018","48710","62","0.002194000","Response: 220 (vsFTPd 3.0.5)"
"1853","50.028410","192.168.48.130","192.168.48.133","TCP","48710","66","0x0010","21","62","0.000257000","48710  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=4266235168 TSecr=359847449"
"1854","50.030607","192.168.48.133","192.168.48.130","FTP","21","86","0x0018","48750","67","0.002197000","Response: 220 (vsFTPd 3.0.5)"
"1855","50.030787","192.168.48.130","192.168.48.133","TCP","48750","66","0x0010","21","67","0.000180000","48750  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=4266235171 TSecr=359847452"
"1856","50.033090","192.168.48.133","192.168.48.130","FTP","21","86","0x0018","48706","61","0.002303000","Response: 220 (vsFTPd 3.0.5)"
"1857","50.033353","192.168.48.130","192.168.48.133","TCP","48706","66","0x0010","21","61","0.000263000","48706  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=4266235173 TSecr=359847454"
"1858","50.035509","192.168.48.133","192.168.48.130","FTP","21","86","0x0018","48752","68","0.002156000","Response: 220 (vsFTPd 3.0.5)"
"1859","50.035772","192.168.48.130","192.168.48.133","TCP","48752","66","0x0010","21","68","0.000263000","48752  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=4266235176 TSecr=359847457"
"1860","50.035907","192.168.48.133","192.168.48.130","FTP","21","86","0x0018","48728","64","0.000135000","Response: 220 (vsFTPd 3.0.5)"
"1861","50.036071","192.168.48.130","192.168.48.133","TCP","48728","66","0x0010","21","64","0.000164000","48728  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=4266235176 TSecr=359847457"
"1862","50.050924","192.168.48.130","192.168.48.1","DNS","35905","81","","53","","0.014853000","Standard query 0x7672 A 1.debian.pool.ntp.org"
"1863","50.051032","192.168.48.130","192.168.48.1","DNS","35905","81","","53","","0.000108000","Standard query 0x100f AAAA 1.debian.pool.ntp.org"
"1864","50.099143","192.168.48.130","192.168.48.133","FTP","48658","78","0x0018","21","55","0.048111000","Request: USER imran"
"1865","50.099292","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48658","55","0.000149000","21  >  48658 [ACK] Seq=21 Ack=13 Win=65280 Len=0 TSval=359847520 TSecr=4266235239"
"1866","50.099410","192.168.48.133","192.168.48.130","FTP","21","100","0x0018","48658","55","0.000118000","Response: 331 Please specify the password."
"1867","50.099526","192.168.48.130","192.168.48.133","TCP","48658","66","0x0010","21","55","0.000116000","48658  >  21 [ACK] Seq=13 Ack=55 Win=64256 Len=0 TSval=4266235239 TSecr=359847521"
"1868","50.109083","192.168.48.130","192.168.48.133","FTP","48674","78","0x0018","21","56","0.009557000","Request: USER imran"
"1869","50.109297","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48674","56","0.000214000","21  >  48674 [ACK] Seq=21 Ack=13 Win=65280 Len=0 TSval=359847531 TSecr=4266235249"
