protocol,source_port,length,tcp_flags,dst_port,delta_time,info,label
6,55892.0,78,6,21.0,8.1e-05,37273,1
20,21.0,66,2,55878.0,2.8e-05,3213,1
6,55928.0,82,6,21.0,5.6e-05,37106,1
20,21.0,66,2,55892.0,2.8e-05,3222,1
6,21.0,100,6,55878.0,0.000554,37300,1
6,21.0,100,6,55892.0,8.8e-05,37300,1
20,55878.0,66,2,21.0,0.00012,24885,1
20,55892.0,66,2,21.0,5.8e-05,24913,1
6,55974.0,81,6,21.0,0.010372,37259,1
6,55992.0,81,6,21.0,0.000156,37147,1
6,55854.0,79,6,21.0,0.00083,37148,1
6,55948.0,79,6,21.0,0.000146,37158,1
6,55944.0,79,6,21.0,6.2e-05,37249,1
6,55926.0,82,6,21.0,0.000122,37242,1
6,55938.0,79,6,21.0,5.1e-05,37245,1
6,55970.0,79,6,21.0,0.000682,37209,1
6,55964.0,80,6,21.0,7.4e-05,37257,1
6,55912.0,79,6,21.0,0.00029,37187,1
20,21.0,66,2,55988.0,0.012493,3322,1
6,55862.0,79,6,21.0,0.018084,37189,1
20,21.0,66,2,55928.0,0.001949,3259,1
20,21.0,66,2,55912.0,0.007972,3241,1
20,21.0,66,2,55964.0,8.6e-05,3295,1
20,21.0,66,2,55970.0,4.9e-05,3304,1
20,21.0,66,2,55938.0,0.000119,3268,1
20,21.0,66,2,55926.0,5.1e-05,3250,1
20,21.0,66,2,55944.0,5.2e-05,3277,1
20,21.0,66,2,55948.0,4.7e-05,3286,1
20,21.0,66,2,55854.0,4.7e-05,3196,1
20,21.0,66,2,55992.0,4.7e-05,3331,1
20,21.0,66,2,55974.0,4.7e-05,3313,1
6,55900.0,81,6,21.0,0.024914,37241,1
20,21.0,66,2,55862.0,0.010359,3205,1
6,55892.0,79,6,21.0,0.011665,37261,1
6,55878.0,79,6,21.0,0.000175,37250,1
20,21.0,66,2,55900.0,0.020643,3232,1
20,21.0,66,2,55878.0,0.019988,3214,1
20,21.0,66,2,55892.0,4.6e-05,3223,1
24,20001.0,956,10,10001.0,1.395805,2537,1
24,20000.0,956,10,10000.0,0.002517,2344,1
24,20001.0,956,10,10001.0,0.004613,2537,1
19,0.0,60,10,0.0,0.053405,36225,1
24,20001.0,956,10,10001.0,0.00398,2537,1
24,20001.0,645,10,10001.0,0.021335,2485,1
4,62338.0,76,10,53.0,0.030827,37735,1
4,53257.0,86,10,53.0,0.391929,37447,1
4,57114.0,86,10,53.0,0.00017,37416,1
4,38005.0,93,10,53.0,0.333507,37575,1
4,38005.0,93,10,53.0,0.000103,37562,1
4,62338.0,76,10,53.0,0.322002,37735,1
6,21.0,88,6,55988.0,0.344468,37301,1
20,21.0,66,3,55988.0,8.5e-05,3326,1
20,55988.0,66,2,21.0,0.000102,25138,1
6,21.0,88,6,55928.0,0.004309,37301,1
20,21.0,66,3,55928.0,6.7e-05,3263,1
20,55928.0,66,2,21.0,6.1e-05,24996,1
20,55988.0,66,2,21.0,0.036783,25139,1
20,55928.0,66,2,21.0,0.003919,24997,1
6,55988.0,78,6,21.0,0.055674,37273,1
20,21.0,60,1,55988.0,0.000224,3327,1
20,55988.0,66,3,21.0,3.6e-05,25140,1
20,21.0,60,1,55988.0,8.8e-05,3327,1
20,53570.0,74,0,21.0,0.000439,23865,1
20,21.0,74,4,53570.0,0.000165,3058,1
20,53570.0,66,2,21.0,0.000227,23855,1
6,21.0,86,6,53570.0,0.005496,37291,1
20,53570.0,66,2,21.0,0.000283,23856,1
6,55928.0,78,6,21.0,0.003971,37273,1
20,55928.0,66,3,21.0,0.000144,24998,1
20,21.0,60,1,55928.0,3.5e-05,3264,1
20,21.0,60,1,55928.0,4.8e-05,3264,1
20,53580.0,74,0,21.0,0.000614,23882,1
20,21.0,74,4,53580.0,0.000208,3067,1
20,53580.0,66,2,21.0,0.000294,23872,1
6,21.0,86,6,53580.0,0.002538,37291,1
20,53580.0,66,2,21.0,0.000247,23873,1
6,21.0,88,6,55926.0,0.022187,37301,1
20,21.0,66,3,55926.0,8.1e-05,3254,1
20,55926.0,66,2,21.0,0.000171,24985,1
6,21.0,88,6,55854.0,0.000307,37301,1
20,21.0,66,3,55854.0,7.1e-05,3200,1
20,55854.0,66,2,21.0,9.8e-05,24840,1
6,21.0,88,6,55912.0,0.000413,37301,1
20,21.0,66,3,55912.0,6e-05,3245,1
20,55912.0,66,2,21.0,0.000163,24957,1
6,21.0,88,6,55964.0,0.000305,37301,1
20,21.0,66,3,55964.0,6.1e-05,3299,1
20,55964.0,66,2,21.0,0.000123,25078,1
6,21.0,88,6,55974.0,0.000399,37301,1
20,21.0,66,3,55974.0,0.000154,3317,1
20,55974.0,66,2,21.0,5.5e-05,25111,1
6,21.0,88,6,55948.0,0.000329,37301,1
20,21.0,66,3,55948.0,0.000134,3290,1
20,55948.0,66,2,21.0,5.3e-05,25055,1
6,21.0,88,6,55944.0,0.000403,37301,1
20,21.0,66,3,55944.0,0.000133,3281,1
20,55944.0,66,2,21.0,0.000114,25034,1
6,21.0,88,6,55970.0,0.000259,37301,1
20,21.0,66,3,55970.0,0.000134,3308,1
20,55970.0,66,2,21.0,6.6e-05,25100,1
6,21.0,88,6,55900.0,0.000284,37301,1
20,21.0,66,3,55900.0,7e-05,3236,1
20,55900.0,66,2,21.0,8.3e-05,24933,1
6,21.0,88,6,55992.0,0.000124,37301,1
20,21.0,66,3,55992.0,6e-05,3335,1
20,55992.0,66,2,21.0,0.000131,25150,1
6,21.0,88,6,55862.0,0.000244,37301,1
20,21.0,66,3,55862.0,6.3e-05,3209,1
20,55862.0,66,2,21.0,9.7e-05,24851,1
6,21.0,88,6,55938.0,0.000339,37301,1
20,21.0,66,3,55938.0,7.4e-05,3272,1
20,55938.0,66,2,21.0,0.000113,25023,1
6,21.0,88,6,55878.0,0.000225,37301,1
20,21.0,66,3,55878.0,6.3e-05,3218,1
20,55878.0,66,2,21.0,8.8e-05,24886,1
6,21.0,88,6,55892.0,0.000283,37301,1
20,21.0,66,3,55892.0,6.1e-05,3227,1
20,55892.0,66,2,21.0,9.4e-05,24914,1
20,55974.0,66,2,21.0,0.036246,25112,1
20,55964.0,66,2,21.0,8.7e-05,25079,1
20,55912.0,66,2,21.0,2.9e-05,24958,1
20,55854.0,66,2,21.0,2.5e-05,24841,1
20,55926.0,66,2,21.0,5.7e-05,24986,1
20,55892.0,66,2,21.0,0.003843,24915,1
20,55878.0,66,2,21.0,4.7e-05,24887,1
20,55938.0,66,2,21.0,6.1e-05,25024,1
20,55862.0,66,2,21.0,2.8e-05,24852,1
20,55992.0,66,2,21.0,2.4e-05,25151,1
20,55900.0,66,2,21.0,2.5e-05,24934,1
20,55970.0,66,2,21.0,2.4e-05,25101,1
20,55944.0,66,2,21.0,5.6e-05,25035,1
20,55948.0,66,2,21.0,2.8e-05,25056,1
6,55926.0,78,6,21.0,0.05364,37273,1
20,55926.0,66,3,21.0,0.000153,24987,1
20,21.0,60,1,55926.0,5.5e-05,3255,1
20,21.0,60,1,55926.0,4.9e-05,3255,1
20,53596.0,74,0,21.0,0.000113,23895,1
20,21.0,74,4,53596.0,5e-05,3076,1
20,53596.0,66,2,21.0,0.000108,23885,1
6,21.0,86,6,53596.0,0.002481,37291,1
20,53596.0,66,2,21.0,0.000229,23886,1
6,55992.0,78,6,21.0,0.007226,37273,1
20,55992.0,66,3,21.0,8.1e-05,25152,1
6,55878.0,78,6,21.0,7e-05,37273,1
20,55878.0,66,3,21.0,6.2e-05,24888,1
20,21.0,60,1,55992.0,2.5e-05,3336,1
20,21.0,60,1,55992.0,0.000171,3336,1
6,55854.0,78,6,21.0,9.4e-05,37273,1
20,55854.0,66,3,21.0,0.000117,24842,1
20,21.0,60,1,55878.0,5.2e-05,3219,1
20,21.0,60,1,55878.0,4.8e-05,3219,1
20,21.0,60,1,55854.0,4.4e-05,3201,1
20,21.0,60,1,55854.0,0.000121,3201,1
6,55974.0,78,6,21.0,6.2e-05,37273,1
20,55974.0,66,3,21.0,4.8e-05,25113,1
20,21.0,60,1,55974.0,4.8e-05,3318,1
20,21.0,60,1,55974.0,0.000113,3318,1
6,55948.0,78,6,21.0,5.1e-05,37273,1
20,55948.0,66,3,21.0,4.8e-05,25057,1
20,21.0,60,1,55948.0,4.9e-05,3291,1
6,55964.0,78,6,21.0,4.7e-05,37273,1
20,21.0,60,1,55948.0,4.7e-05,3291,1
20,21.0,60,1,55964.0,0.000119,3300,1
20,55964.0,66,3,21.0,5e-05,25080,1
20,21.0,60,1,55964.0,4.8e-05,3300,1
20,53606.0,74,0,21.0,4.7e-05,23911,1
20,21.0,74,4,53606.0,4.7e-05,3085,1
6,55892.0,78,6,21.0,4.7e-05,37273,1
20,21.0,60,1,55892.0,5e-05,3228,1
20,53606.0,66,2,21.0,4.7e-05,23901,1
20,53618.0,74,0,21.0,0.000111,23928,1
6,55900.0,78,6,21.0,5e-05,37273,1
20,55900.0,66,3,21.0,4.8e-05,24935,1
20,53620.0,74,0,21.0,4.7e-05,23940,1
6,55970.0,78,6,21.0,4.7e-05,37273,1
20,55970.0,66,3,21.0,0.000109,25102,1
6,55938.0,78,6,21.0,5.1e-05,37273,1
20,55938.0,66,3,21.0,4.8e-05,25025,1
20,53634.0,74,0,21.0,4.7e-05,23952,1
20,53640.0,74,0,21.0,0.000108,23966,1
20,53642.0,74,0,21.0,5e-05,23977,1
20,53652.0,74,0,21.0,4.5e-05,23988,1
20,53662.0,74,0,21.0,0.000105,24000,1
20,53672.0,74,0,21.0,4.9e-05,24012,1
6,55944.0,78,6,21.0,5e-05,37273,1
20,55944.0,66,3,21.0,0.000109,25036,1
20,53680.0,74,0,21.0,5e-05,24024,1
6,55862.0,78,6,21.0,4.5e-05,37273,1
20,55862.0,66,3,21.0,0.000109,24853,1
6,55912.0,78,6,21.0,5e-05,37273,1
20,55912.0,66,3,21.0,4.8e-05,24959,1
20,53682.0,74,0,21.0,0.00011,24036,1
20,53694.0,74,0,21.0,5.1e-05,24051,1
20,53698.0,74,0,21.0,0.000107,24063,1
6,21.0,86,6,53606.0,0.000281,37291,1
20,53606.0,66,2,21.0,0.00014,23902,1
20,21.0,74,4,53618.0,5.3e-05,3094,1
20,21.0,60,1,55900.0,4.9e-05,3237,1
20,21.0,60,1,55900.0,0.000121,3237,1
20,21.0,74,4,53620.0,5.1e-05,3103,1
20,53618.0,66,2,21.0,4.8e-05,23918,1
20,21.0,60,1,55970.0,4.9e-05,3309,1
20,21.0,60,1,55970.0,8.6e-05,3309,1
20,21.0,60,1,55938.0,5e-05,3273,1
20,53620.0,66,2,21.0,5e-05,23930,1
20,21.0,60,1,55938.0,4.9e-05,3273,1
20,21.0,74,4,53634.0,4.9e-05,3112,1
20,21.0,74,4,53640.0,0.000146,3121,1
20,21.0,74,4,53642.0,5.6e-05,3130,1
20,21.0,74,4,53652.0,4.5e-05,3139,1
20,53634.0,66,2,21.0,4.8e-05,23942,1
20,21.0,74,4,53662.0,4.7e-05,3148,1
20,53640.0,66,2,21.0,4.8e-05,23956,1
20,21.0,74,4,53672.0,4.8e-05,3157,1
20,21.0,60,1,55944.0,4.4e-05,3282,1
20,21.0,60,1,55944.0,4.7e-05,3282,1
20,53642.0,66,2,21.0,4.7e-05,23967,1
20,21.0,74,4,53680.0,4.8e-05,3166,1
20,53652.0,66,2,21.0,4.7e-05,23978,1
20,21.0,60,1,55862.0,4.9e-05,3210,1
20,21.0,60,1,55862.0,4.8e-05,3210,1
20,53662.0,66,2,21.0,4.7e-05,23990,1
20,21.0,60,1,55912.0,4.7e-05,3246,1
20,21.0,60,1,55912.0,4.8e-05,3246,1
20,53672.0,66,2,21.0,4.7e-05,24002,1
20,21.0,74,4,53682.0,4.7e-05,3175,1
20,21.0,74,4,53694.0,4.5e-05,3184,1
20,53680.0,66,2,21.0,4.7e-05,24014,1
20,21.0,74,4,53698.0,4.7e-05,3193,1
20,53682.0,66,2,21.0,0.000111,24026,1
20,53694.0,66,2,21.0,5.1e-05,24041,1
20,53698.0,66,2,21.0,4.8e-05,24053,1
6,21.0,86,6,53662.0,0.00395,37291,1
20,53662.0,66,2,21.0,0.000145,23991,1
6,21.0,86,6,53672.0,0.001929,37291,1
20,53672.0,66,2,21.0,0.000146,24003,1
6,21.0,86,6,53698.0,0.001885,37291,1
20,53698.0,66,2,21.0,0.000146,24054,1
6,21.0,86,6,53680.0,0.001865,37291,1
20,53680.0,66,2,21.0,0.000147,24015,1
6,21.0,86,6,53682.0,0.00194,37291,1
20,53682.0,66,2,21.0,0.000147,24027,1
6,21.0,86,6,53694.0,0.002038,37291,1
20,53694.0,66,2,21.0,0.000152,24042,1
6,21.0,86,6,53652.0,0.001945,37291,1
20,53652.0,66,2,21.0,8.6e-05,23979,1
6,21.0,86,6,53642.0,0.001995,37291,1
20,53642.0,66,2,21.0,0.000147,23968,1
6,21.0,86,6,53640.0,0.002034,37291,1
20,53640.0,66,2,21.0,0.00015,23957,1
6,21.0,86,6,53634.0,0.001834,37291,1
20,53634.0,66,2,21.0,0.00015,23943,1
6,21.0,86,6,53620.0,0.002307,37291,1
20,53620.0,66,2,21.0,0.000183,23931,1
6,21.0,86,6,53618.0,0.002395,37291,1
20,53618.0,66,2,21.0,0.000121,23919,1
6,53570.0,78,6,21.0,0.170358,37273,1
20,21.0,66,2,53570.0,0.000329,3053,1
6,21.0,100,6,53570.0,0.000214,37300,1
20,53570.0,66,2,21.0,0.000133,23857,1
6,53580.0,78,6,21.0,0.010342,37273,1
20,21.0,66,2,53580.0,0.000244,3062,1
6,21.0,100,6,53580.0,0.000202,37300,1
20,53580.0,66,2,21.0,0.000133,23874,1
6,53570.0,80,6,21.0,0.08982,37152,1
20,21.0,66,2,53570.0,0.000252,3054,1
6,53580.0,79,6,21.0,0.01066,37192,1
20,21.0,66,2,53580.0,0.00019,3063,1
6,53596.0,78,6,21.0,0.024692,37273,1
20,21.0,66,2,53596.0,0.00015,3071,1
6,21.0,100,6,53596.0,0.000168,37300,1
20,53596.0,66,2,21.0,0.000166,23887,1
6,53606.0,78,6,21.0,0.012129,37273,1
20,21.0,66,2,53606.0,0.000107,3080,1
6,21.0,100,6,53606.0,0.000109,37300,1
20,53606.0,66,2,21.0,0.000135,23903,1
6,53618.0,78,6,21.0,0.001104,37273,1
20,21.0,66,2,53618.0,0.000294,3089,1
6,21.0,100,6,53618.0,0.000148,37300,1
20,53618.0,66,2,21.0,5.2e-05,23920,1
6,53694.0,78,6,21.0,0.000279,37273,1
6,53634.0,78,6,21.0,0.000149,37273,1
20,21.0,66,2,53694.0,5.4e-05,3179,1
6,53640.0,78,6,21.0,0.000111,37273,1
6,21.0,100,6,53694.0,5e-05,37300,1
20,53694.0,66,2,21.0,0.000123,24043,1
20,21.0,66,2,53634.0,0.000192,3107,1
20,21.0,66,2,53640.0,6e-05,3116,1
6,21.0,100,6,53634.0,0.000113,37300,1
6,53642.0,78,6,21.0,5.1e-05,37273,1
20,21.0,66,2,53642.0,6.8e-05,3125,1
20,53634.0,66,2,21.0,5e-05,23944,1
6,21.0,100,6,53640.0,0.000121,37300,1
6,53682.0,78,6,21.0,5.1e-05,37273,1
20,21.0,66,2,53682.0,4.5e-05,3170,1
20,53640.0,66,2,21.0,4.6e-05,23958,1
6,21.0,100,6,53642.0,0.000109,37300,1
6,53652.0,78,6,21.0,6.7e-05,37273,1
20,53642.0,66,2,21.0,4.9e-05,23969,1
6,21.0,100,6,53682.0,0.000108,37300,1
20,21.0,66,2,53652.0,5.9e-05,3134,1
20,53682.0,66,2,21.0,0.000107,24028,1
6,21.0,100,6,53652.0,0.000108,37300,1
6,53662.0,78,6,21.0,0.000124,37273,1
20,53652.0,66,2,21.0,5.2e-05,23980,1
20,21.0,66,2,53662.0,0.000106,3143,1
6,21.0,100,6,53662.0,0.00011,37300,1
20,53662.0,66,2,21.0,0.00011,23992,1
6,53680.0,78,6,21.0,0.000125,37273,1
20,21.0,66,2,53680.0,0.000153,3161,1
6,53698.0,78,6,21.0,7.2e-05,37273,1
6,21.0,100,6,53680.0,0.000111,37300,1
6,53672.0,78,6,21.0,5.1e-05,37273,1
20,21.0,66,2,53698.0,0.000124,3188,1
20,53680.0,66,2,21.0,5.1e-05,24016,1
20,21.0,66,2,53672.0,4.8e-05,3152,1
6,21.0,100,6,53698.0,0.000107,37300,1
6,21.0,100,6,53672.0,0.000111,37300,1
6,53620.0,78,6,21.0,5.2e-05,37273,1
20,21.0,66,2,53620.0,0.000126,3098,1
20,53698.0,66,2,21.0,5.1e-05,24055,1
20,53672.0,66,2,21.0,0.000106,24004,1
6,21.0,100,6,53620.0,0.000109,37300,1
20,53620.0,66,2,21.0,0.000157,23932,1
4,62338.0,76,10,53.0,0.054199,37735,1
6,53596.0,79,6,21.0,0.028315,37204,1
20,21.0,66,2,53596.0,0.000212,3072,1
6,53606.0,82,6,21.0,0.012291,37114,1
20,21.0,66,2,53606.0,0.000112,3081,1
6,53694.0,79,6,21.0,0.002942,37121,1
20,21.0,66,2,53694.0,0.000166,3180,1
6,53682.0,79,6,21.0,0.001356,37208,1
6,53634.0,78,6,21.0,0.000397,37184,1
6,53698.0,80,6,21.0,0.000584,37216,1
6,53680.0,80,6,21.0,0.000171,37260,1
6,53618.0,81,6,21.0,0.000174,37222,1
6,53662.0,79,6,21.0,0.000143,37253,1
6,53620.0,79,6,21.0,0.000122,37205,1
6,53642.0,79,6,21.0,0.000145,37115,1
20,21.0,66,2,53682.0,0.000143,3171,1
20,21.0,66,2,53634.0,5.3e-05,3108,1
20,21.0,66,2,53698.0,0.000114,3189,1
20,21.0,66,2,53680.0,5.1e-05,3162,1
20,21.0,66,2,53618.0,4.8e-05,3090,1
20,21.0,66,2,53662.0,4.6e-05,3144,1
20,21.0,66,2,53620.0,4.9e-05,3099,1
20,21.0,66,2,53642.0,0.000109,3126,1
6,53652.0,81,6,21.0,5e-05,37220,1
20,21.0,66,2,53652.0,5.7e-05,3135,1
6,53672.0,82,6,21.0,0.000109,37130,1
20,21.0,66,2,53672.0,5e-05,3153,1
6,53640.0,81,6,21.0,4.8e-05,37161,1
20,21.0,66,2,53640.0,0.000118,3117,1
4,62338.0,76,10,53.0,2.019565,37735,1
6,21.0,88,6,53570.0,0.44413,37301,1
20,53570.0,66,2,21.0,0.000161,23858,1
6,21.0,88,6,53580.0,0.007868,37301,1
20,53580.0,66,2,21.0,0.000155,23875,1
6,53570.0,78,6,21.0,0.093256,37273,1
20,21.0,66,2,53570.0,0.000192,3055,1
6,21.0,100,6,53570.0,0.000178,37300,1
20,53570.0,66,2,21.0,9.3e-05,23859,1
6,53580.0,78,6,21.0,0.010316,37273,1
20,21.0,66,2,53580.0,0.000217,3064,1
6,21.0,100,6,53580.0,0.000213,37300,1
20,53580.0,66,2,21.0,9.6e-05,23876,1
6,53570.0,80,6,21.0,0.090276,37178,1
20,21.0,66,2,53570.0,0.000149,3050,1
6,53580.0,79,6,21.0,0.010348,37232,1
20,21.0,66,2,53580.0,0.000157,3059,1
6,21.0,88,6,53596.0,0.007841,37301,1
20,53596.0,66,2,21.0,0.000149,23888,1
6,21.0,88,6,53642.0,0.017281,37301,1
6,21.0,88,6,53652.0,0.000118,37301,1
20,53642.0,66,2,21.0,6.1e-05,23970,1
20,53652.0,66,2,21.0,9.3e-05,23981,1
6,21.0,88,6,53672.0,0.000127,37301,1
20,53672.0,66,2,21.0,0.000111,24005,1
6,21.0,88,6,53662.0,0.000453,37301,1
20,53662.0,66,2,21.0,0.000105,23993,1
6,21.0,88,6,53640.0,0.000161,37301,1
20,53640.0,66,2,21.0,0.00023,23959,1
6,21.0,88,6,53680.0,0.000147,37301,1
20,53680.0,66,2,21.0,0.000145,24017,1
6,21.0,88,6,53618.0,0.000145,37301,1
20,53618.0,66,2,21.0,0.000177,23921,1
6,21.0,88,6,53620.0,0.000199,37301,1
20,53620.0,66,2,21.0,0.00013,23933,1
6,21.0,88,6,53694.0,0.000565,37301,1
20,53694.0,66,2,21.0,0.00015,24044,1
6,21.0,88,6,53606.0,7.4e-05,37301,1
20,53606.0,66,2,21.0,0.000125,23904,1
6,21.0,88,6,53634.0,0.000707,37301,1
6,21.0,88,6,53682.0,0.000162,37301,1
20,53634.0,66,2,21.0,5.7e-05,23945,1
6,21.0,88,6,53698.0,0.000115,37301,1
20,53682.0,66,2,21.0,5.1e-05,24029,1
20,53698.0,66,2,21.0,0.000108,24056,1
0,0.0,42,10,0.0,0.050458,38321,1
6,53596.0,78,6,21.0,0.032005,37273,1
20,21.0,66,2,53596.0,0.000285,3073,1
6,21.0,100,6,53596.0,0.00015,37300,1
20,53596.0,66,2,21.0,0.000115,23889,1
6,53642.0,78,6,21.0,0.013562,37273,1
20,21.0,66,2,53642.0,0.000181,3127,1
6,21.0,100,6,53642.0,0.000146,37300,1
20,53642.0,66,2,21.0,0.000177,23971,1
6,53618.0,78,6,21.0,0.009854,37273,1
6,53606.0,78,6,21.0,0.000153,37273,1
6,53634.0,78,6,21.0,5.7e-05,37273,1
6,53640.0,78,6,21.0,0.000117,37273,1
20,21.0,66,2,53618.0,5.1e-05,3091,1
6,53620.0,78,6,21.0,4.8e-05,37273,1
20,21.0,66,2,53606.0,4.7e-05,3082,1
6,53680.0,78,6,21.0,0.000111,37273,1
20,21.0,66,2,53634.0,5.3e-05,3109,1
20,21.0,66,2,53640.0,4.8e-05,3118,1
6,53662.0,78,6,21.0,4.7e-05,37273,1
20,21.0,66,2,53620.0,0.000111,3100,1
20,21.0,66,2,53680.0,5.1e-05,3163,1
6,53672.0,78,6,21.0,4.5e-05,37273,1
20,21.0,66,2,53662.0,5.5e-05,3145,1
6,53682.0,78,6,21.0,0.000124,37273,1
20,21.0,66,2,53672.0,4.9e-05,3154,1
6,53694.0,78,6,21.0,4.8e-05,37273,1
20,21.0,66,2,53682.0,4.7e-05,3172,1
6,53652.0,78,6,21.0,0.000111,37273,1
20,21.0,66,2,53694.0,5e-05,3181,1
6,53698.0,78,6,21.0,4.8e-05,37273,1
20,21.0,66,2,53652.0,4.7e-05,3136,1
20,21.0,66,2,53698.0,0.000108,3190,1
6,21.0,100,6,53620.0,5.4e-05,37300,1
20,53620.0,66,2,21.0,0.000109,23934,1
6,21.0,100,6,53618.0,5e-05,37300,1
20,53618.0,66,2,21.0,0.000108,23922,1
6,21.0,100,6,53694.0,0.000145,37300,1
20,53694.0,66,2,21.0,0.000109,24045,1
6,21.0,100,6,53682.0,6.2e-05,37300,1
20,53682.0,66,2,21.0,9e-05,24030,1
6,21.0,100,6,53606.0,0.000144,37300,1
20,53606.0,66,2,21.0,9.3e-05,23905,1
6,21.0,100,6,53680.0,6.8e-05,37300,1
20,53680.0,66,2,21.0,8.5e-05,24018,1
6,21.0,100,6,53640.0,0.000203,37300,1
20,53640.0,66,2,21.0,0.000101,23960,1
6,21.0,100,6,53634.0,7.4e-05,37300,1
20,53634.0,66,2,21.0,7.3e-05,23946,1
6,21.0,100,6,53662.0,0.000241,37300,1
20,53662.0,66,2,21.0,0.000108,23994,1
6,21.0,100,6,53698.0,6.7e-05,37300,1
20,53698.0,66,2,21.0,7.7e-05,24057,1
6,21.0,100,6,53652.0,0.000216,37300,1
20,53652.0,66,2,21.0,0.000102,23982,1
6,21.0,100,6,53672.0,6.1e-05,37300,1
20,53672.0,66,2,21.0,0.000125,24006,1
6,53596.0,79,6,21.0,0.075733,37110,1
20,21.0,66,2,53596.0,0.00017,3068,1
6,53642.0,82,6,21.0,0.011193,37113,1
20,21.0,66,2,53642.0,0.000132,3122,1
6,53620.0,80,6,21.0,0.011315,37117,1
20,21.0,66,2,53620.0,0.00015,3095,1
6,53618.0,80,6,21.0,0.000116,37155,1
6,53694.0,82,6,21.0,0.0002,37224,1
6,53682.0,79,6,21.0,0.000133,37089,1
6,53606.0,82,6,21.0,0.000176,37146,1
6,53680.0,79,6,21.0,0.000134,37150,1
6,53640.0,79,6,21.0,0.000154,37235,1
6,53634.0,79,6,21.0,0.000153,37090,1
6,53662.0,79,6,21.0,0.000162,37206,1
6,53698.0,80,6,21.0,0.000142,37156,1
6,53672.0,80,6,21.0,0.000988,37229,1
6,53652.0,79,6,21.0,0.000149,37100,1
20,21.0,66,2,53618.0,0.003746,3086,1
20,21.0,66,2,53694.0,9.8e-05,3176,1
20,21.0,66,2,53682.0,4.9e-05,3167,1
20,21.0,66,2,53606.0,0.000122,3077,1
20,21.0,66,2,53680.0,5.1e-05,3158,1
20,21.0,66,2,53640.0,4.9e-05,3113,1
20,21.0,66,2,53634.0,4.7e-05,3104,1
20,21.0,66,2,53662.0,4.7e-05,3140,1
20,21.0,66,2,53698.0,4.7e-05,3185,1
20,21.0,66,2,53672.0,4.6e-05,3149,1
20,21.0,66,2,53652.0,4.7e-05,3131,1
4,39084.0,74,10,53.0,0.368337,38234,1
20,47386.0,74,0,53.0,0.000288,20646,1
4,38005.0,93,10,53.0,0.333058,37575,1
4,38005.0,93,10,53.0,0.000111,37562,1
20,47386.0,74,0,53.0,0.669516,40703,1
6,21.0,88,6,53570.0,1.069751,37301,1
20,53570.0,66,2,21.0,0.000175,23860,1
6,21.0,88,6,53580.0,0.003215,37301,1
20,53580.0,66,2,21.0,0.000162,23877,1
6,53570.0,78,6,21.0,0.097721,37273,1
20,21.0,66,2,53570.0,0.000156,3051,1
6,21.0,100,6,53570.0,0.000184,37300,1
20,53570.0,66,2,21.0,9e-05,23861,1
6,53580.0,78,6,21.0,0.0099,37273,1
20,21.0,66,2,53580.0,0.000201,3060,1
6,21.0,100,6,53580.0,0.00031,37300,1
20,53580.0,66,2,21.0,0.000183,23878,1
6,53570.0,81,6,21.0,0.090193,37139,1
6,53580.0,79,6,21.0,0.010918,37244,1
6,21.0,88,6,53596.0,0.004013,37301,1
20,53596.0,66,2,21.0,0.000165,23890,1
6,21.0,88,6,53642.0,0.003787,37301,1
20,53642.0,66,2,21.0,0.00017,23972,1
20,21.0,66,2,53570.0,0.024792,3052,1
20,21.0,66,2,53580.0,0.007904,3061,1
6,53596.0,78,6,21.0,0.064557,37273,1
20,21.0,66,2,53596.0,0.000154,3069,1
6,21.0,100,6,53596.0,0.000233,37300,1
20,53596.0,66,2,21.0,0.000148,23891,1
6,53642.0,78,6,21.0,0.010061,37273,1
20,21.0,66,2,53642.0,0.000209,3123,1
6,21.0,100,6,53642.0,0.00021,37300,1
20,53642.0,66,2,21.0,0.000294,23973,1
6,21.0,88,6,53606.0,0.011659,37301,1
20,53606.0,66,2,21.0,0.000139,23906,1
6,21.0,88,6,53640.0,0.000247,37301,1
20,53640.0,66,2,21.0,0.000151,23961,1
6,21.0,88,6,53634.0,0.000109,37301,1
20,53634.0,66,2,21.0,0.000202,23947,1
6,21.0,88,6,53698.0,3.4e-05,37301,1
20,53698.0,66,2,21.0,8.8e-05,24058,1
6,21.0,88,6,53652.0,0.000266,37301,1
20,53652.0,66,2,21.0,0.000123,23983,1
6,21.0,88,6,53682.0,7.2e-05,37301,1
20,53682.0,66,2,21.0,0.000108,24031,1
6,21.0,88,6,53680.0,8.4e-05,37301,1
20,53680.0,66,2,21.0,0.00022,24019,1
6,21.0,88,6,53620.0,0.000148,37301,1
6,21.0,88,6,53672.0,0.000194,37301,1
20,53620.0,66,2,21.0,4.5e-05,23935,1
20,53672.0,66,2,21.0,0.000115,24007,1
6,21.0,88,6,53662.0,0.00016,37301,1
20,53662.0,66,2,21.0,0.000137,23995,1
6,21.0,88,6,53618.0,0.000105,37301,1
20,53618.0,66,2,21.0,0.000171,23923,1
6,21.0,88,6,53694.0,6.1e-05,37301,1
20,53694.0,66,2,21.0,5.1e-05,24046,1
6,53596.0,80,6,21.0,0.075693,37228,1
6,53642.0,79,6,21.0,0.011891,37194,1
6,53606.0,78,6,21.0,0.010215,37273,1
